,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,category,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
41,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Creep,70LcF31zb1H0PyJoS1Sx1r,https://p.scdn.co/mp3-preview/713b601d02641a850f2a3e6097aacaff52328d57?cid=0c571addac5347aa9932ddc72e415d79,1993-02-22,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",89,0.515,0.43,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844,7,1,238640,rock
42,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Thank You,751gBcu62kORDelX7FV0mM,https://p.scdn.co/mp3-preview/d72b53d1ee68c7b37d84a7f7f62c362fe3e10596?cid=0c571addac5347aa9932ddc72e415d79,1999-06-01,"['dance pop', 'europop', 'lilith', 'neo mellow', 'pop rock']",63,0.722,0.595,-9.928,0.0415,0.284,0.00054,0.0694,0.738,79.981,1,0,217827,pop
43,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),31bf9SEOppLU6lQ85d8om6,https://p.scdn.co/mp3-preview/1fc392f49843710d7f4693bb10f5ad1a5c222ea5?cid=0c571addac5347aa9932ddc72e415d79,1998-10-03,['new jersey rap'],71,0.818,0.653,-8.396,0.204,0.0335,5.46e-06,0.22,0.533,99.931,1,1,261133,rap
44,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,What's My Age Again?,4LJhJ6DQS7NwE7UKtvcM52,https://p.scdn.co/mp3-preview/e73273f1d5a2b8d94dcd54d9f1a90e636e8c24bf?cid=0c571addac5347aa9932ddc72e415d79,1999-06-01,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",82,0.391,0.951,-7.419,0.0692,0.0126,0.000378,0.0878,0.468,157.66,6,1,148360,punk
45,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,It Wasn't Me,3WkibOpDF7cQ5xntM1epyf,https://p.scdn.co/mp3-preview/a0b006f31a20deb4e965c3a2092a975067064c36?cid=0c571addac5347aa9932ddc72e415d79,2000-08-08,"['pop rap', 'reggae fusion']",82,0.853,0.606,-4.596,0.0713,0.0561,0.0,0.313,0.654,94.759,0,1,227600,pop
46,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,"Men In Black - From ""Men In Black"" Soundtrack",2FK7fxjzQEXD7Z32HSF0Hl,https://p.scdn.co/mp3-preview/55b9e9ca8402487f1bedd79ebfb78c3286f5fb47?cid=0c571addac5347aa9932ddc72e415d79,1997-10-03,"['hip hop', 'pop rap']",68,0.801,0.581,-8.491,0.0681,0.0968,0.000318,0.0971,0.656,107.545,5,0,227267,pop
47,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Californication,48UPSzbZjgc449aqz8bxox,https://p.scdn.co/mp3-preview/0fd595c5b63db10f4a99683f8248ea5d13700683?cid=0c571addac5347aa9932ddc72e415d79,1999-06-08,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",85,0.592,0.767,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,9,0,329733,rock
48,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,https://p.scdn.co/mp3-preview/46b0229c06712c5b5e143724c0617e51a9b6e432?cid=0c571addac5347aa9932ddc72e415d79,1991-09-24,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",85,0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,1,264307,rock
49,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Killing In The Name,59WN2psjkt1tyaxjspN8fp,https://p.scdn.co/mp3-preview/998d3604b68754c11bc0a9af64291ac1f91fb0d8?cid=0c571addac5347aa9932ddc72e415d79,1992,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'hard rock', 'nu metal', 'political hip hop', 'post-grunge', 'rap metal', 'rap rock', 'rock']",82,0.466,0.833,-4.215,0.304,0.0266,0.0,0.0327,0.661,88.785,7,1,313573,rock
50,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Can I Kick It?,3Ti0GdlrotgwsAVBBugv0I,https://p.scdn.co/mp3-preview/cb6c256d2212dd8e942b10216313ac1d2a5480c0?cid=0c571addac5347aa9932ddc72e415d79,1990-04-17,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop']",74,0.848,0.666,-6.547,0.274,0.173,0.000699,0.129,0.744,96.662,0,1,251573,jazz
51,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,"My Heart Will Go On - Love Theme from ""Titanic""",33LC84JgLvK2KuW43MfaNq,https://p.scdn.co/mp3-preview/68c13229ec9b1b4a5ea580e801061fd7791857c4?cid=0c571addac5347aa9932ddc72e415d79,1997-11-14,['canadian pop'],78,0.428,0.276,-11.729,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,4,1,280000,pop
52,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,All Star,3cfOd4CMv2snFaKAnMdnvK,https://p.scdn.co/mp3-preview/70327c47dd089121bca4212f5db3d8ad81f538fe?cid=0c571addac5347aa9932ddc72e415d79,1999-06-08,"['pop rock', 'post-grunge']",82,0.731,0.867,-5.881,0.032,0.0395,0.0,0.0861,0.776,104.019,11,1,200373,pop
53,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,The Most Beautiful Girl In the World,0aPaGIX2QIMAH5SMp0VEMe,https://p.scdn.co/mp3-preview/390b5853472e4dc7e6b6352b9d5d819328876583?cid=0c571addac5347aa9932ddc72e415d79,1995-09-26,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",62,0.489,0.693,-4.952,0.0427,0.0182,5.63e-06,0.304,0.453,185.758,6,1,265320,funk
54,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Ready or Not,3vZO25GdYuqFrR1kzZADnp,https://p.scdn.co/mp3-preview/faef087ef46db44c36f29a3d002dec76dc5b1b54?cid=0c571addac5347aa9932ddc72e415d79,1996-02-13,"['east coast hip hop', 'hip hop', 'neo soul', 'new jersey rap']",76,0.607,0.422,-13.364,0.499,0.209,0.0,0.0839,0.563,130.47,10,0,226987,rap
55,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Truly Madly Deeply,013AWvizllIUEC2FOBzOnh,https://p.scdn.co/mp3-preview/304927122d9ce05a4ac0e2399ba4109a77f605fb?cid=0c571addac5347aa9932ddc72e415d79,1997-03-04,"['boy band', 'dance pop', 'pop rock']",74,0.555,0.698,-8.874,0.0287,0.403,0.0,0.0851,0.816,168.12,0,1,277267,pop
56,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Kiss Me,754kgU5rWscRTfvlsuEwFp,https://p.scdn.co/mp3-preview/3d12e73912650703fb1cc8c800b00d60b10d10e7?cid=0c571addac5347aa9932ddc72e415d79,1997-11-22,"['lilith', 'pop rock']",82,0.526,0.749,-6.964,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,3,1,208680,pop
57,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Torn,1Jaah2tmN9Hv81A87KZ1MU,https://p.scdn.co/mp3-preview/c35abb89d4f217aa1bb309faab7c7266cdb46c59?cid=0c571addac5347aa9932ddc72e415d79,1997-11-10,"['dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']",79,0.575,0.886,-5.182,0.034,0.0647,0.000187,0.709,0.609,96.31,5,1,244667,pop
58,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Butterfly,4BggEwLhGfrbrl7JBhC8EC,https://p.scdn.co/mp3-preview/9d3bbc954641720af57379d0ef40a9e3dd807335?cid=0c571addac5347aa9932ddc72e415d79,1999-11-04,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']",76,0.736,0.811,-4.17,0.081,0.00132,0.000142,0.107,0.609,103.502,9,0,216733,metal
59,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,It's All Coming Back to Me Now,5EQzuYfTZt7B2LqlvTF49l,https://p.scdn.co/mp3-preview/90b551f65e376f64a9759bcbc97163cb5b268a18?cid=0c571addac5347aa9932ddc72e415d79,1996-03-11,['canadian pop'],75,0.384,0.438,-9.149,0.0362,0.753,0.0,0.101,0.287,87.903,0,1,456867,pop
60,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Knockin' On Heaven's Door,4JiEyzf0Md7KEFFGWDDdCr,https://p.scdn.co/mp3-preview/78914815856c67e274e7facedced537fe96dcfe7?cid=0c571addac5347aa9932ddc72e415d79,1991-09-18,"['glam metal', 'hard rock', 'rock']",82,0.496,0.739,-7.193,0.0415,0.0211,0.00444,0.106,0.378,132.41,6,1,336000,rock
61,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Genie In a Bottle,11mwFrKvLXCbcVGNxffGyP,https://p.scdn.co/mp3-preview/06d1b4ae1b631b29bbfd8b9a66a37f18dd73713a?cid=0c571addac5347aa9932ddc72e415d79,1999,"['dance pop', 'pop']",76,0.633,0.8,-6.945,0.166,0.209,0.000123,0.137,0.913,175.716,1,1,217573,pop
62,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Santeria,2hnMS47jN0etwvFPzYk11f,https://p.scdn.co/mp3-preview/9bd14340e2c557e2e9cdc454f0820b20dd48100e?cid=0c571addac5347aa9932ddc72e415d79,1996-07-30,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",82,0.682,0.765,-5.021,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,1,0,182747,rock
63,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Back for Good - Radio Mix,6vcdzohhBSbNdsZBh5IRpQ,https://p.scdn.co/mp3-preview/0a24721ab80a30ab192a9b1c0097569f40c65446?cid=0c571addac5347aa9932ddc72e415d79,1995-05-08,"['boy band', 'europop', 'talent show']",75,0.601,0.504,-9.761,0.0284,0.31,0.0,0.137,0.564,78.986,5,1,242267,pop
64,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Steal My Sunshine - Single Version,5Muvh0ooAJkSgBylFyI3su,https://p.scdn.co/mp3-preview/bd5b6c7d7048c86709f5709e3704e0fa6ea6f375?cid=0c571addac5347aa9932ddc72e415d79,1999-09-06,['canadian rock'],59,0.405,0.944,-8.473,0.249,0.527,0.0,0.214,0.71,192.147,4,1,211467,rock
65,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,https://p.scdn.co/mp3-preview/91219ebc0d0505a1001c4b854f8b2451fcec95b8?cid=0c571addac5347aa9932ddc72e415d79,1991-09-26,"['grunge', 'permanent wave', 'rock']",81,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,1,1,301920,rock
66,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Remember the Time,4jnFqNWeJCeCRHc4HCdxfd,https://p.scdn.co/mp3-preview/4ea719dd3e633874e12f1617c1b8289f12ea10a6?cid=0c571addac5347aa9932ddc72e415d79,1991-11-13,"['r&b', 'soul']",75,0.831,0.921,-2.383,0.0582,0.153,0.00224,0.305,0.795,108.002,5,0,239227,r&b
67,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Fade Into You,1LzNfuep1bnAUR9skqdHCK,https://p.scdn.co/mp3-preview/0dcffaf83437720696060e3a836b91eb9f47bba3?cid=0c571addac5347aa9932ddc72e415d79,1993-10-05,"['dream pop', 'melancholia', 'shoegaze', 'slowcore']",82,0.42,0.33,-13.925,0.0275,0.245,0.000679,0.0677,0.175,157.143,9,1,295600,pop
68,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Even Flow,6QewNVIDKdSl8Y3ycuHIei,https://p.scdn.co/mp3-preview/140dbc5942f12eeec92a28648e5b325ea71fb6ae?cid=0c571addac5347aa9932ddc72e415d79,1991-08-27,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'permanent wave', 'rock']",81,0.394,0.944,-6.506,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,10,0,292581,rock
69,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Two Princes,4ePP9So5xRzspjLFVVbj90,https://p.scdn.co/mp3-preview/b741259c548773ebdec00064db7c82cf1b9aab1d?cid=0c571addac5347aa9932ddc72e415d79,1991-08-27,"['alternative rock', 'pop rock', 'post-grunge']",74,0.543,0.912,-10.71,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,7,1,256733,rock
70,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Jump,27AHAtAirQapVldIm4c9ZX,https://p.scdn.co/mp3-preview/3bfd22ebed8273e6ba6494f72db262a58aaf5f04?cid=0c571addac5347aa9932ddc72e415d79,1992-03-17,"['gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school atlanta hip hop']",70,0.749,0.745,-10.625,0.164,0.000501,0.00403,0.333,0.481,101.972,2,1,195107,pop
71,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,"Independent Women, Pt. 1",69XUpOpjzDKcfdxqZebGiI,https://p.scdn.co/mp3-preview/35339a11f3ced04937c61fdca65ed874b1a3e5b1?cid=0c571addac5347aa9932ddc72e415d79,2001-05-01,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",69,0.73,0.602,-3.782,0.206,0.362,3.69e-06,0.169,0.927,97.954,6,0,221133,pop
72,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Mr. Jones,5DiXcVovI0FcY2s0icWWUu,https://p.scdn.co/mp3-preview/66350d687f6596c2d75205b8a7ae507ebd19511d?cid=0c571addac5347aa9932ddc72e415d79,1993-01-01,"['neo mellow', 'pop rock', 'post-grunge', 'rock']",82,0.578,0.817,-6.542,0.0363,0.183,3.06e-06,0.285,0.726,141.621,0,1,272293,rock
73,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Step To Me - 7'' Mix,2HKwRUW59jYY7AAHOsIswy,https://p.scdn.co/mp3-preview/04f1598a184c1af36d6d9132739c333d25706715?cid=0c571addac5347aa9932ddc72e415d79,2022-09-27,"['dance pop', 'girl group', 'pop']",47,0.719,0.757,-6.163,0.0254,0.0302,0.0,0.169,0.896,102.974,2,1,245280,pop
74,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Criminal,6PNvv1dmDbOWrAYwEcuKBX,https://p.scdn.co/mp3-preview/426d5ed87f16f8500d313ff787d7df498b83c225?cid=0c571addac5347aa9932ddc72e415d79,1996-07-23,"['art pop', 'chamber pop', 'dark pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']",67,0.595,0.804,-7.911,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,7,0,341533,pop
75,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,What a Girl Wants,5bGmuxShUba9maPswDnhCs,https://p.scdn.co/mp3-preview/e53424c96b8572f0680c82f90994e99ef4bc40b3?cid=0c571addac5347aa9932ddc72e415d79,1999,"['dance pop', 'pop']",66,0.754,0.819,-6.833,0.112,0.0684,0.0,0.345,0.818,142.137,0,1,215800,pop
76,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,I Will Always Love You,4eHbdreAnSOrDDsFfc4Fpm,https://p.scdn.co/mp3-preview/db431eff82899d9af76c9156d66d29aa951c21d8?cid=0c571addac5347aa9932ddc72e415d79,1992-11-17,['dance pop'],80,0.332,0.214,-12.518,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,4,1,271093,pop
77,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Good Riddance (Time of Your Life),6ORqU0bHbVCRjXm9AjyHyZ,https://p.scdn.co/mp3-preview/25e3289a356f376e09cc0089de4fcff05f1ec838?cid=0c571addac5347aa9932ddc72e415d79,1997-10-14,"['modern rock', 'permanent wave', 'punk', 'rock']",82,0.475,0.432,-7.844,0.0302,0.183,0.0,0.161,0.648,94.605,7,1,153467,rock
78,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Insane in the Brain,1oTHteQbmJw15rPxPVXUTv,https://p.scdn.co/mp3-preview/a39e9fdf3fd4ab28cd7267c31967f329a5aea0de?cid=0c571addac5347aa9932ddc72e415d79,1993-07-20,"['chicano rap', 'gangster rap', 'hip hop', 'rap rock', 'west coast rap']",77,0.897,0.611,-10.489,0.211,0.0291,0.186,0.0894,0.769,102.304,11,1,208267,rap
79,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Learn to Fly,5OQsiBsky2k2kDKy2bX2eT,https://p.scdn.co/mp3-preview/410537fea88c9d30eb7642d14f4658dd9b34afec?cid=0c571addac5347aa9932ddc72e415d79,1999-11-02,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",80,0.465,0.919,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,1,235293,rock
80,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Freedom! '90 - Edit,0YuqaTaX6wdAI3mSR6LPQt,https://p.scdn.co/mp3-preview/b1073ab68bbf66642a6e0ece2fba17f94c864593?cid=0c571addac5347aa9932ddc72e415d79,2017-10-20,['new wave pop'],48,0.68,0.897,-7.32,0.0415,0.165,1.91e-05,0.0668,0.894,91.776,5,1,321803,pop
