,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
114,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,We've Got It,5OsD1162Z2D47dWuAYAK49,https://p.scdn.co/mp3-preview/1e5a294201b1ad4cfc1b411b5d6d0c3c5a7c9ad8?cid=0c571addac5347aa9932ddc72e415d79,2023-02-21,[unknown],7,0.408,0.161,-10.569,0.0367,0.944,0.0,0.14,0.172,76.498,7,0,248000,uncategorized
115,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Sorry,0lnIJmgcUpEpe4AZACjayW,https://p.scdn.co/mp3-preview/a6a0420394d426f9c33aaf6c058fff16c9c2634d?cid=0c571addac5347aa9932ddc72e415d79,2016-04-23,"['pop', 'r&b']",69,0.775,0.598,-7.274,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,2,1,232560,pop
116,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Small Worlds,4gT3mNJA8lnlkYFqGZ8IA2,https://p.scdn.co/mp3-preview/0612dc80c154b3dcaeca0a1d41a54d1ef1dc5056?cid=0c571addac5347aa9932ddc72e415d79,2018-08-03,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",81,0.516,0.546,-9.105,0.249,0.814,4.5e-06,0.0995,0.515,78.267,5,1,271733,rap
117,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,In the End,60a0Rd6pjrkxjPbaKzXjfq,https://p.scdn.co/mp3-preview/b5ee275ca337899f762b1c1883c11e24a04075b0?cid=0c571addac5347aa9932ddc72e415d79,2000-10-24,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",88,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,3,0,216880,metal
118,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,How You Remind Me,0gmbgwZ8iqyMPmXefof8Yf,https://p.scdn.co/mp3-preview/94fd201045f5b682935957a8206075638dc4622d?cid=0c571addac5347aa9932ddc72e415d79,2001-09-11,"['alternative metal', 'canadian rock', 'post-grunge']",83,0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,10,1,223840,rock
119,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Friendly Sex,0UIaM3C7aw2ao6ZDatzEir,https://p.scdn.co/mp3-preview/6a1e48475c5f7f410ecbff31346077c733f1d88b?cid=0c571addac5347aa9932ddc72e415d79,2022-03-25,['uk pop'],53,0.934,0.608,-7.306,0.263,0.423,0.0,0.107,0.743,123.948,5,0,159194,pop
120,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Stubborn Love,7x46YkKAwp3yZpaa72n5Mu,https://p.scdn.co/mp3-preview/689f540aacf5769f2229a7ce85ff4aa255fbfa1a?cid=0c571addac5347aa9932ddc72e415d79,2012,"['folk-pop', 'modern rock', 'stomp and holler']",70,0.596,0.544,-11.759,0.0362,0.604,0.017,0.262,0.262,115.022,0,1,279000,pop
121,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Sleep On The Floor,44uOreAESeRIBaxkuCW4wN,https://p.scdn.co/mp3-preview/28f665f4d2731db59c9677493629b24d88051ef2?cid=0c571addac5347aa9932ddc72e415d79,2016-04-08,"['folk-pop', 'modern rock', 'stomp and holler']",72,0.389,0.431,-8.061,0.0344,0.249,0.0,0.13,0.275,142.14,7,1,211851,pop
122,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Baby One More Time - Recorded at Spotify Studios New York City,4mJDfMcT7odIUjWlb2WO4L,https://p.scdn.co/mp3-preview/9439768f241ea46040622e9589bf9e29f738329b?cid=0c571addac5347aa9932ddc72e415d79,2017-06-07,"['pop', 'singer-songwriter pop', 'uk pop']",64,0.792,0.307,-6.224,0.0522,0.189,0.0,0.0834,0.631,104.511,11,0,177215,pop
123,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Seventeen Going Under,5rF6YUIlgiat22OT1lWspJ,https://p.scdn.co/mp3-preview/2c93338830805b9ba3e57841dec60c643c7f0568?cid=0c571addac5347aa9932ddc72e415d79,2021-10-08,"['modern rock', 'north east england indie']",72,0.48,0.87,-4.792,0.0362,0.00438,0.00603,0.0826,0.584,161.953,1,1,297933,rock
124,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,I Need That,3rgnM3MBkpsuVeSwmtXYia,https://p.scdn.co/mp3-preview/26330f4b9e58922ef76f3ab926171c5b982f92df?cid=0c571addac5347aa9932ddc72e415d79,2022-12-02,['pov: indie'],56,0.706,0.751,-5.801,0.0829,0.114,0.0,0.0833,0.788,172.027,11,0,150707,indie
125,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Just A Little While,4ofr8ORQ9w1QuxGLBwRiQk,https://p.scdn.co/mp3-preview/84f44855b006232d3d3dd5f561f09d04cadfe531?cid=0c571addac5347aa9932ddc72e415d79,2021-10-15,[unknown],66,0.636,0.788,-9.177,0.0432,0.0897,0.0,0.286,0.701,125.0,5,0,162608,uncategorized
126,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Follow The Sun,3Y7fpFZbHLpAvWJJYGehz0,https://p.scdn.co/mp3-preview/f008d8c46f013a04a8fded5fa46df704eb046813?cid=0c571addac5347aa9932ddc72e415d79,2012-01-01,"['australian indie folk', 'australian reggae fusion']",75,0.611,0.394,-10.757,0.0416,0.534,4.68e-05,0.108,0.202,123.941,0,1,256267,folk
127,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Brazil,4sNG6zQBmtq7M8aeeKJRMQ,https://p.scdn.co/mp3-preview/d92887b6feaaa7e91021f4512f581181d2480dc4?cid=0c571addac5347aa9932ddc72e415d79,2017-07-21,['pov: indie'],82,0.687,0.617,-5.213,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,4,1,252307,indie
128,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Tripping Over Air,7mzPAftljnsFmU6131Pqcd,https://p.scdn.co/mp3-preview/49a21eb270e768c22337b39fcfbb3cb36cef8e4e?cid=0c571addac5347aa9932ddc72e415d79,2022-09-09,['gen z singer-songwriter'],67,0.622,0.799,-4.811,0.0342,0.00185,1.08e-06,0.269,0.6,116.985,11,1,182383,uncategorized
